AllWISE,RAJ2000,DEJ2000,Im,W1mag,e_W1mag,W2mag,e_W2mag,W3mag,e_W3mag,W4mag,e_W4mag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,ccf,ex,var,pmRA,e_pmRA,pmDE,e_pmDE,qph,d2M,2M,W1W2,W2W3,predicted_type,confidence
J134550.82-032607.2,206.4617593,-3.4353392,Im,17.836,0.216,16.699,,12.485,,8.871,0.39,,,,,,,0000,0,nnnn,-314.0,1840.0,1200.0,1993.0,BUUC,,2M,1.136999999999997,4.214000000000002,nnnn,0.99
J134556.80-032618.6,206.4866723,-3.4385022,Im,17.685,0.183,17.0,,12.181,,9.125,,,,,,,,0000,0,nnnn,470.0,1647.0,-340.0,1828.0,BUUU,,2M,0.6849999999999987,4.819000000000001,nnnn,1.0
J134559.51-032528.4,206.4979722,-3.4245635,Im,16.898,0.095,16.337,0.212,12.204,,9.176,,,,,,,,0000,0,nnnn,418.0,705.0,-212.0,784.0,ABUU,,2M,0.5609999999999999,4.132999999999999,nnnn,0.94
J134600.09-032431.3,206.5003966,-3.4086996,Im,15.023,0.032,14.407,0.049,10.299,0.067,7.103,0.093,16.706,0.138,15.946,0.169,15.309,0.17,0000,0,0000,58.0,141.0,298.0,150.0,AAAA,0.207,2M,0.6159999999999997,4.1080000000000005,nnnn,1.0
J134538.92-032705.4,206.4121722,-3.4515156,Im,17.722,0.199,17.167,0.432,12.897,,8.874,,,,,,,,0000,0,nnnn,616.0,1508.0,-1202.0,1667.0,BCUU,,2M,0.5549999999999997,4.270000000000001,nnnn,0.99
J134538.07-032804.4,206.4086442,-3.4679053,Im,17.855,0.218,17.07,0.398,12.67,,9.268,,,,,,,,0000,0,nnnn,-68.0,2012.0,180.0,2173.0,BCUU,,2M,0.7850000000000001,4.4,nnnn,1.0
J134534.63-032706.9,206.3943176,-3.4519384,Im,17.241,0.137,16.664,0.278,12.249,,9.218,,,,,,,,0000,0,nnnn,165.0,970.0,1.0,1031.0,BBUU,,2M,0.5769999999999982,4.415000000000001,nnnn,1.0
J134544.00-032524.6,206.433369,-3.4235035,Im,17.848,0.204,16.709,,12.666,,9.253,,,,,,,,0000,0,nnnn,-680.0,1862.0,1597.0,2065.0,BUUU,,2M,1.1389999999999993,4.042999999999999,nnnn,0.98
J134547.25-032615.3,206.446892,-3.4376089,Im,17.79,0.214,16.959,0.371,12.59,,9.069,,,,,,,,0000,0,nnnn,31.0,1671.0,440.0,1841.0,BCUU,,2M,0.8309999999999995,4.369,nnnn,1.0
J134545.16-032649.0,206.4381747,-3.4469619,Im,17.63,0.185,16.998,,12.576,,8.93,,,,,,,,0000,0,nnnn,-83.0,1578.0,263.0,1709.0,BUUU,,2M,0.6319999999999979,4.422000000000001,nnnn,1.0
J134541.77-032529.2,206.4240519,-3.4247934,Im,17.51,0.167,16.828,0.319,12.232,,9.122,,,,,,,,0000,0,nnnn,500.0,1257.0,1431.0,1384.0,BBUU,,2M,0.6820000000000022,4.596,nnnn,1.0
J134535.88-032527.5,206.3995212,-3.4243279,Im,17.938,0.219,16.861,,12.826,,8.807,,,,,,,,0000,0,nnnn,526.0,2162.0,1183.0,2373.0,BUUU,,2M,1.0769999999999982,4.035,nnnn,1.0
J134540.20-032539.9,206.4175124,-3.4277759,Im,17.829,0.215,16.8,0.296,12.793,,9.212,,,,,,,,0000,0,nnnn,722.0,1624.0,719.0,1771.0,BBUU,,2M,1.029,4.0070000000000014,nnnn,1.0
J134538.85-032545.4,206.4119136,-3.429278,Im,17.662,0.175,16.992,,12.806,,9.289,,,,,,,,0000,0,nnnn,-643.0,1496.0,2291.0,1632.0,BUUU,,2M,0.6699999999999982,4.186000000000002,nnnn,0.98
J134547.05-032508.5,206.4460464,-3.4190329,Im,17.689,0.187,16.785,,12.572,,8.612,,,,,,,,0000,0,nnnn,-130.0,1569.0,956.0,1728.0,BUUU,,2M,0.9039999999999999,4.213000000000001,nnnn,1.0
J134554.55-032345.6,206.4773213,-3.3960219,Im,17.817,0.217,16.786,,12.702,0.503,8.567,,,,,,,,0000,0,nnnn,-155.0,1928.0,-1148.0,2092.0,BUCU,,2M,1.0309999999999988,4.084000000000001,nnnn,1.0
J134556.16-032404.2,206.4840342,-3.4011776,Im,17.668,0.186,17.075,,12.707,,9.067,,,,,,,,0000,0,nnnn,-1030.0,1658.0,-190.0,1803.0,BUUU,,2M,0.593,4.3679999999999986,nnnn,1.0
J134540.75-032335.9,206.419826,-3.3933077,Im,17.42,0.153,16.759,0.315,12.101,,9.107,,,,,,,,0000,0,nnnn,-352.0,1144.0,69.0,1247.0,BBUU,,2M,0.6610000000000014,4.6579999999999995,nnnn,1.0
J134546.78-032349.8,206.4449321,-3.3971939,Im,17.545,0.183,16.91,,12.558,,9.13,0.542,,,,,,,0000,0,nnnn,-357.0,1618.0,-32.0,1755.0,BUUC,,2M,0.6350000000000016,4.352,nnnn,1.0
J134545.87-032424.6,206.4411267,-3.4068566,Im,17.749,0.214,16.861,,12.838,,8.796,,,,,,,,0000,0,nnnn,-337.0,1630.0,2360.0,1773.0,BUUU,,2M,0.8879999999999981,4.0230000000000015,nnnn,1.0
J134543.18-032402.4,206.4299334,-3.4006739,Im,17.636,0.18,17.013,0.366,12.56,,9.111,,,,,,,,0000,0,nnnn,158.0,1589.0,-1174.0,1710.0,BCUU,,2M,0.6229999999999976,4.453000000000001,nnnn,1.0
J134546.44-032304.0,206.4435192,-3.3844637,Im,17.408,0.158,16.868,,12.808,,9.054,,,,,,,,0000,0,nnnn,-329.0,1387.0,668.0,1539.0,BUUU,,2M,0.5400000000000027,4.059999999999999,nnnn,0.99
J134549.43-032247.4,206.455983,-3.3798357,Im,17.508,0.162,16.649,0.281,12.352,,9.155,,,,,,,,0000,0,nnnn,912.0,1242.0,-920.0,1368.0,BBUU,,2M,0.8589999999999982,4.297000000000001,nnnn,1.0
J134545.78-032235.7,206.4407856,-3.3765939,Im,17.446,0.151,16.927,,12.697,0.489,8.665,,,,,,,,0000,0,nnnn,367.0,1278.0,-190.0,1383.0,BUCU,,2M,0.5190000000000019,4.23,nnnn,0.98
J134530.29-032529.1,206.3762168,-3.4247502,Im,17.503,0.164,16.718,,12.533,,9.234,,,,,,,,0000,0,nnnn,3183.0,1359.0,1613.0,1424.0,BUUU,,2M,0.7850000000000001,4.1850000000000005,nnnn,1.0
J134530.91-032436.5,206.378812,-3.4101456,Im,17.718,0.204,16.984,0.381,12.101,,9.2,,,,,,,,0000,0,nnnn,-89.0,1991.0,544.0,2133.0,BCUU,,2M,0.7339999999999982,4.883000000000001,nnnn,1.0
J134528.12-032503.0,206.3672,-3.41752,Im,17.298,0.135,16.78,,12.666,,9.332,,,,,,,,0000,0,nnnn,654.0,1135.0,1320.0,1228.0,BUUU,,2M,0.5179999999999971,4.114000000000001,nnnn,0.89
J134523.53-032329.7,206.3480746,-3.3915977,Im,17.177,0.119,16.636,0.261,12.568,,9.113,,,,,,,,0000,0,nnnn,-716.0,947.0,-802.0,1014.0,BBUU,,2M,0.5410000000000004,4.068,nnnn,1.0
J134527.13-032356.8,206.3630481,-3.3991183,Im,17.272,0.13,16.771,0.314,12.297,,9.121,,,,,,,,0000,0,nnnn,111.0,1052.0,398.0,1132.0,BBUU,,2M,0.5009999999999977,4.474,nnnn,1.0
J134521.94-032342.7,206.3414236,-3.3952088,Im,17.18,0.122,16.463,0.224,12.303,,8.837,,,,,,,,0000,0,nnnn,-2284.0,918.0,-488.0,976.0,BBUU,,2M,0.7169999999999987,4.16,nnnn,1.0
J134521.85-032305.9,206.3410801,-3.3849771,Im,17.795,0.204,16.57,0.252,12.507,,9.032,,,,,,,,0000,0,nnnn,1531.0,1509.0,459.0,1626.0,BBUU,,2M,1.2250000000000014,4.063000000000001,nnnn,0.99
J134521.66-032318.9,206.3402759,-3.3885856,Im,17.728,0.191,16.913,,12.475,,9.085,,,,,,,,0000,0,nnnn,396.0,1699.0,-194.0,1890.0,BUUU,,2M,0.8150000000000013,4.438000000000001,nnnn,1.0
J134528.91-032249.8,206.3704867,-3.3805186,Im,17.663,0.193,17.151,0.408,12.397,,8.807,,,,,,,,0000,0,nnnn,1003.0,1573.0,-2628.0,1691.0,BCUU,,2M,0.5120000000000005,4.754,nnnn,1.0
J134528.28-032210.2,206.3678452,-3.3695185,Im,17.804,0.219,16.762,0.315,12.751,,9.126,,,,,,,,0000,0,nnnn,0.0,1859.0,0.0,1993.0,BBUU,,2M,1.041999999999998,4.011000000000001,nnnn,1.0
J134537.95-032308.7,206.408127,-3.3857524,Im,17.82,0.218,17.025,,12.831,,9.053,,,,,,,,0000,0,nnnn,-1554.0,2194.0,-1096.0,2414.0,BUUU,,2M,0.7950000000000017,4.193999999999999,nnnn,1.0
J134537.55-032243.8,206.4064672,-3.3788548,Im,17.47,0.162,16.921,,12.732,,8.659,,,,,,,,0000,0,nnnn,974.0,1515.0,2100.0,1679.0,BUUU,,2M,0.5489999999999995,4.189,nnnn,0.96
J134539.15-032335.0,206.4131263,-3.3930556,Im,17.71,0.191,17.109,,12.883,,9.104,,,,,,,,0000,0,nnnn,-4326.0,1902.0,-4214.0,2109.0,BUUU,,2M,0.6009999999999991,4.226000000000003,nnnn,0.99
J134536.09-032305.0,206.4003839,-3.3847478,Im,17.529,0.165,16.833,,12.749,,8.608,,,,,,,,0000,0,nnnn,32.0,1575.0,-45.0,1728.0,BUUU,,2M,0.6960000000000015,4.083999999999998,nnnn,1.0
J134535.95-032207.4,206.3997958,-3.3687472,Im,17.339,0.139,16.837,0.34,12.261,,9.019,,,,,,,,0000,0,nnnn,-1049.0,1174.0,1586.0,1307.0,BBUU,,2M,0.5019999999999989,4.5760000000000005,nnnn,0.99
J134541.71-032030.6,206.4238079,-3.3418406,Im,17.667,0.192,16.965,0.37,12.899,,8.752,,,,,,,,0000,0,nnnn,2770.0,1545.0,271.0,1688.0,BCUU,,2M,0.7020000000000017,4.066000000000001,nnnn,0.97
J134541.89-032046.6,206.424569,-3.3462845,Im,15.739,0.044,15.05,0.076,10.924,0.094,8.54,0.276,,,,,,,0000,0,000n,100.0,246.0,-132.0,267.0,AAAB,,2M,0.6890000000000001,4.126000000000001,nnnn,1.0
J134515.83-032210.4,206.3159739,-3.3695694,Im,17.276,0.133,16.559,0.245,12.497,,8.625,,,,,,,,0000,0,nnnn,-440.0,1044.0,-284.0,1115.0,BBUU,,2M,0.7169999999999987,4.062000000000001,nnnn,0.78
J134520.62-032151.3,206.3359517,-3.3642558,Im,17.429,0.156,16.293,0.196,12.137,,9.086,0.538,,,,,,,0000,0,nnnn,-736.0,1099.0,-106.0,1212.0,BBUC,,2M,1.1359999999999992,4.155999999999999,nnnn,1.0
J134513.07-032119.4,206.3044859,-3.3554051,Im,17.495,0.155,16.761,0.296,12.634,,8.795,,,,,,,,0000,0,nnnn,686.0,1303.0,-62.0,1412.0,BBUU,,2M,0.7340000000000018,4.126999999999999,nnnn,1.0
J134527.93-032055.5,206.3664094,-3.3487663,Im,17.712,0.208,17.079,0.429,12.345,,9.193,,,,,,,,0000,0,nnnn,-498.0,1839.0,-3584.0,2040.0,BCUU,,2M,0.6329999999999991,4.734,nnnn,1.0
J134526.03-031949.3,206.3584908,-3.3303835,Im,17.427,0.159,16.842,0.359,12.44,,9.259,,,,,,,,0000,0,nnnn,-39.0,1298.0,1460.0,1404.0,BCUU,,2M,0.5850000000000009,4.401999999999999,nnnn,1.0
J134530.07-031912.6,206.3753037,-3.3201772,Im,17.056,0.11,16.166,0.182,12.156,,8.717,,,,,,,,Hh00,0,nnnn,1298.0,794.0,1068.0,869.0,BBUU,,2M,0.8900000000000006,4.01,nnnn,1.0
J134523.42-032009.7,206.3475857,-3.3360314,Im,16.923,0.098,16.189,0.184,12.092,,9.246,,,,,,,,0000,0,nnnn,-1055.0,670.0,1795.0,742.0,ABUU,,2M,0.7339999999999982,4.0969999999999995,nnnn,1.0
J134522.89-031957.0,206.3453813,-3.3325023,Im,17.684,0.198,17.014,0.397,12.885,,8.488,,,,,,,,0000,0,nnnn,465.0,1622.0,-296.0,1792.0,BCUU,,2M,0.6700000000000017,4.129,nnnn,0.97
J134526.91-031816.3,206.3621548,-3.3045475,Im,17.591,0.188,16.856,0.333,12.492,,9.23,,,,,,,,0000,0,nnnn,1333.0,1500.0,1010.0,1653.0,BBUU,,2M,0.7349999999999994,4.364000000000001,nnnn,1.0
J134528.81-031816.5,206.370062,-3.3045861,Im,17.288,0.134,16.717,,12.612,,9.259,,,,,,,,0000,0,nnnn,2000.0,1087.0,-1677.0,1188.0,BUUU,,2M,0.5710000000000015,4.104999999999999,nnnn,0.91
J134528.05-031723.6,206.3668799,-3.2899064,Im,17.78,0.208,16.895,0.363,12.783,,9.178,,,,,,,,0000,0,nnnn,-723.0,1833.0,1205.0,2029.0,BCUU,,2M,0.8850000000000016,4.112,nnnn,1.0
J134519.25-031827.3,206.3302376,-3.3076083,Im,17.774,0.201,16.806,0.319,12.398,,8.564,,,,,,,,0000,0,nnnn,1781.0,1828.0,488.0,1995.0,BBUU,,2M,0.968,4.408000000000001,nnnn,1.0
J134522.51-031753.4,206.3437983,-3.2981926,Im,17.629,0.181,17.064,,12.909,,9.308,,,,,,,,0000,0,nnnn,50.0,1635.0,-1543.0,1791.0,BUUU,,2M,0.5650000000000013,4.154999999999999,nnnn,0.95
J134523.06-031619.7,206.3461162,-3.2721651,Im,17.232,0.13,16.712,0.317,12.644,,9.168,,,,,,,,0000,0,nnnn,-1130.0,1007.0,512.0,1092.0,BBUU,,2M,0.5199999999999996,4.068,nnnn,0.97
J134511.77-031745.3,206.2990589,-3.295922,Im,17.871,0.205,17.284,,12.871,,9.273,,,,,,,,0000,0,nnnn,472.0,1924.0,-285.0,2126.0,BUUU,,2M,0.5869999999999997,4.4129999999999985,nnnn,1.0
J134514.40-031742.9,206.3100241,-3.2952568,Im,17.706,0.196,16.832,,12.193,,9.105,,,,,,,,0000,0,nnnn,188.0,1506.0,-3040.0,1660.0,BUUU,,2M,0.8739999999999988,4.639000000000001,nnnn,1.0
J134515.26-031608.0,206.3136131,-3.2689054,Im,17.747,0.2,16.838,,12.635,,8.572,,,,,,,,0000,0,nnnn,-2479.0,1827.0,-1701.0,1906.0,BUUU,,2M,0.9089999999999989,4.203000000000001,nnnn,0.99
J134501.81-031615.2,206.2575803,-3.2709111,Im,17.396,0.152,16.732,,12.169,,9.162,,,,,,,,0000,0,nnnn,-871.0,1267.0,262.0,1435.0,BUUU,,2M,0.6640000000000015,4.562999999999999,nnnn,1.0
J134502.08-031740.1,206.2586747,-3.2944877,Im,17.145,0.125,16.642,,12.368,0.402,8.437,,,,,,,,0000,0,nnnn,-188.0,1062.0,890.0,1159.0,BUCU,,2M,0.5030000000000001,4.273999999999999,nnnn,0.98
J134452.51-031616.3,206.2187921,-3.2712049,Im,17.477,0.171,16.614,,12.241,,9.064,,,,,,,,0000,0,nnnn,-1129.0,1445.0,-68.0,1795.0,BUUU,,2M,0.8629999999999995,4.373000000000001,nnnn,1.0
J134458.41-031528.4,206.2433771,-3.2579105,Im,17.694,0.202,16.722,0.299,12.46,,8.587,,,,,,,,0000,0,nnnn,57.0,1562.0,-270.0,1699.0,BBUU,,2M,0.9719999999999978,4.2620000000000005,nnnn,1.0
J134455.66-031647.5,206.231939,-3.2798837,Im,17.39,0.144,16.84,,12.738,,9.025,,,,,,,,0000,0,nnnn,-737.0,1278.0,312.0,1386.0,BUUU,,2M,0.5500000000000007,4.102,nnnn,0.9
J134505.36-031532.6,206.272348,-3.2590742,Im,17.672,0.197,16.938,0.396,12.679,,9.297,,,,,,,,0000,0,nnnn,-1288.0,1670.0,994.0,1877.0,BCUU,,2M,0.7340000000000018,4.258999999999999,nnnn,1.0
J134510.57-031551.3,206.2940692,-3.2642579,Im,17.838,0.219,17.237,,12.831,,9.375,,,,,,,,0000,0,nnnn,2110.0,1874.0,414.0,2024.0,BUUU,,2M,0.6010000000000026,4.405999999999999,nnnn,0.99
J134509.25-031559.9,206.2885575,-3.266666,Im,17.498,0.162,16.927,,12.87,,9.138,,,,,,,,0000,0,nnnn,229.0,1477.0,766.0,1606.0,BUUU,,2M,0.5710000000000015,4.057,nnnn,0.88
J134505.16-031548.8,206.2715256,-3.2635562,Im,16.9,0.103,16.338,0.232,11.848,,8.776,,,,,,,,0000,0,nnnn,1391.0,766.0,-852.0,840.0,ABUU,,2M,0.5619999999999976,4.49,nnnn,1.0
J134506.23-031631.9,206.2759912,-3.2755507,Im,17.797,0.213,17.047,,12.785,,9.287,,,,,,,,0000,0,nnnn,1467.0,1976.0,1458.0,2178.0,BUUU,,2M,0.75,4.2620000000000005,nnnn,0.97
J134514.44-031522.7,206.3101704,-3.2563253,Im,17.551,0.162,16.74,,12.604,,9.329,,,,,,,,0000,0,nnnn,517.0,1521.0,-261.0,1692.0,BUUU,,2M,0.8109999999999999,4.135999999999999,nnnn,1.0
J134509.48-031425.4,206.2895339,-3.2403936,Im,17.467,0.156,16.733,,12.31,,8.821,,,,,,,,0000,0,nnnn,766.0,1276.0,1308.0,1409.0,BUUU,,2M,0.7339999999999982,4.423,nnnn,1.0
J134510.58-031513.8,206.2941196,-3.2538523,Im,17.719,0.205,16.989,0.373,12.696,,9.151,,,,,,,,0000,0,nnnn,641.0,1681.0,964.0,1821.0,BCUU,,2M,0.7300000000000004,4.293000000000001,nnnn,1.0
J134502.31-031524.4,206.2596616,-3.2567976,Im,17.582,0.187,16.799,0.341,12.587,,9.194,,,,,,,,0000,0,nnnn,-1847.0,1371.0,428.0,1539.0,BBUU,,2M,0.7830000000000013,4.212,nnnn,1.0
J134503.66-031411.3,206.2652594,-3.2364748,Im,16.412,0.073,15.667,0.119,11.471,0.174,8.823,,,,,,,,0000,0,0nnn,73.0,456.0,-208.0,501.0,ABBU,,2M,0.7449999999999992,4.196,nnnn,1.0
J134502.47-031404.4,206.2603095,-3.2345758,Im,17.715,0.2,17.172,,12.763,,9.108,,,,,,,,0000,0,nnnn,734.0,1776.0,966.0,1966.0,BUUU,,2M,0.5429999999999993,4.409000000000001,nnnn,1.0
J134506.46-031358.8,206.2769225,-3.2330193,Im,17.33,0.141,16.819,0.327,12.811,,9.287,,,,,,,,0000,0,nnnn,-17.0,1162.0,-1324.0,1294.0,BBUU,,2M,0.5109999999999992,4.007999999999999,nnnn,0.99
J134452.17-031434.7,206.2173769,-3.2429743,Im,17.279,0.133,16.575,0.261,12.559,,8.672,,,,,,,,0000,0,nnnn,-2146.0,1097.0,-158.0,1199.0,BBUU,,2M,0.7040000000000006,4.016,nnnn,1.0
J134449.80-031406.0,206.2075169,-3.2350098,Im,17.679,0.187,17.112,0.44,12.8,,9.202,,,,,,,,0000,0,nnnn,1370.0,1690.0,1241.0,1857.0,BCUU,,2M,0.5670000000000002,4.311999999999998,nnnn,0.99
J134451.78-031415.7,206.2157763,-3.2377051,Im,17.66,0.187,16.651,0.28,12.625,0.468,8.758,,,,,,,,0000,0,nnnn,811.0,1507.0,-2141.0,1687.0,BBCU,,2M,1.0090000000000003,4.026,nnnn,1.0
J134448.39-031456.8,206.2016281,-3.2491306,Im,17.791,0.208,16.894,,12.669,,9.099,,,,,,,,0000,0,nnnn,-737.0,1978.0,-1166.0,2202.0,BUUU,,2M,0.897000000000002,4.224999999999998,nnnn,1.0
J134446.15-031421.8,206.1923066,-3.2394079,Im,17.732,0.197,16.317,0.212,12.211,0.312,8.493,,,,,,,,0000,0,nnnn,-1949.0,1116.0,-1265.0,1264.0,BBBU,,2M,1.4149999999999991,4.106,nnnn,1.0
J134455.93-031336.2,206.2330654,-3.2267324,Im,17.354,0.147,16.818,,12.669,,9.148,,,,,,,,0000,0,nnnn,510.0,1192.0,422.0,1330.0,BUUU,,2M,0.5359999999999978,4.149000000000001,nnnn,1.0
J134456.25-031244.9,206.2344007,-3.2124825,Im,17.664,0.18,16.79,,12.408,,8.858,,,,,,,,0000,0,nnnn,309.0,1725.0,1088.0,1903.0,BUUU,,2M,0.8740000000000023,4.382,nnnn,1.0
J134453.92-031337.5,206.2247036,-3.2271089,Im,17.56,0.166,16.923,0.36,12.687,,9.199,,,,,,,,0000,0,nnnn,-635.0,1503.0,-1193.0,1652.0,BCUU,,2M,0.6370000000000005,4.235999999999999,nnnn,1.0
J134501.74-031341.6,206.2572846,-3.2282285,Im,17.025,0.117,16.362,0.211,12.116,,8.518,,,,,,,,0000,0,nnnn,155.0,875.0,-672.0,984.0,BBUU,,2M,0.6630000000000003,4.245999999999999,nnnn,1.0
J134505.60-031219.0,206.2733378,-3.2052993,Im,17.533,0.161,16.726,0.281,12.593,,8.85,,,,,,,,0000,0,nnnn,-711.0,1371.0,96.0,1520.0,BBUU,,2M,0.8070000000000022,4.132999999999999,nnnn,1.0
J134451.32-031150.8,206.2138659,-3.1974461,Im,17.834,0.216,16.787,0.341,12.476,,9.244,,,,,,,,0000,0,nnnn,-1242.0,1802.0,-1095.0,1982.0,BBUU,,2M,1.0470000000000006,4.310999999999998,nnnn,1.0
J134455.24-031212.6,206.2301691,-3.2035069,Im,17.783,0.202,16.909,0.356,12.746,,9.378,,,,,,,,0000,0,nnnn,1979.0,1692.0,-1046.0,1841.0,BCUU,,2M,0.8740000000000023,4.1629999999999985,nnnn,1.0
J134453.88-031107.4,206.2245398,-3.1853991,Im,17.885,0.215,17.15,0.445,12.732,,8.841,,,,,,,,0000,0,nnnn,1150.0,1910.0,536.0,2136.0,BCUU,,2M,0.735000000000003,4.417999999999999,nnnn,1.0
J134456.26-031122.5,206.2344506,-3.1895896,Im,17.866,0.209,16.971,,12.605,,9.293,0.53,,,,,,,0000,0,nnnn,-326.0,2155.0,1567.0,2325.0,BUUC,,2M,0.8949999999999996,4.366,nnnn,1.0
J134456.43-031209.3,206.2351333,-3.2025933,Im,17.877,0.217,16.836,,12.746,,9.156,,,,,,,,0000,0,nnnn,-320.0,2070.0,852.0,2270.0,BUUU,,2M,1.0410000000000004,4.089999999999998,nnnn,0.98
J134456.36-031149.7,206.2348583,-3.197149,Im,17.488,0.156,16.778,,12.658,,9.222,,,,,,,,0000,0,nnnn,-155.0,1374.0,-354.0,1537.0,BUUU,,2M,0.7100000000000009,4.119999999999999,nnnn,1.0
J134449.80-031134.5,206.2075289,-3.1929339,Im,17.459,0.152,16.792,0.307,12.302,,9.213,,,,,,,,0000,0,nnnn,-1019.0,1182.0,247.0,1292.0,BBUU,,2M,0.666999999999998,4.490000000000002,nnnn,1.0
J134446.35-031132.5,206.1931579,-3.1923679,Im,17.65,0.173,16.876,,12.354,,9.165,,,,,,,,0000,0,nnnn,-442.0,1552.0,-1161.0,1719.0,BUUU,,2M,0.7739999999999974,4.522000000000002,nnnn,1.0
J134447.56-031128.6,206.1981682,-3.1912917,Im,17.383,0.137,16.879,0.33,12.84,0.532,9.054,0.458,,,,,,,0000,0,nnnn,-502.0,1237.0,151.0,1407.0,BBCC,,2M,0.5039999999999978,4.0390000000000015,nnnn,0.98
J134448.58-031009.4,206.2024221,-3.1692994,Im,17.578,0.165,16.922,0.33,12.234,,8.789,,,,,,,,0000,0,nnnn,188.0,1311.0,692.0,1435.0,BBUU,,2M,0.6559999999999988,4.688000000000001,nnnn,1.0
J134449.15-030942.6,206.2048242,-3.1618426,Im,17.563,0.154,16.903,0.343,12.298,,9.237,,,,,,,,0000,0,nnnn,1564.0,1364.0,-620.0,1502.0,BBUU,,2M,0.6600000000000001,4.604999999999999,nnnn,1.0
J134440.01-031103.1,206.1667471,-3.1841975,Im,17.54,0.165,16.461,0.249,12.34,0.347,8.732,,,,,,,,0000,0,nnnn,931.0,1283.0,861.0,1410.0,BBBU,,2M,1.0790000000000006,4.120999999999999,nnnn,1.0
J134443.30-031030.2,206.1804264,-3.1750625,Im,17.758,0.192,17.033,,12.384,,9.052,,,,,,,,0000,0,nnnn,24.0,1663.0,3160.0,1910.0,BUUU,,2M,0.7249999999999979,4.649000000000001,nnnn,1.0
J134439.09-031055.3,206.1629032,-3.1820335,Im,17.576,0.168,17.009,0.389,12.815,,8.736,,,,,,,,0000,0,nnnn,-322.0,1374.0,-212.0,1506.0,BCUU,,2M,0.5670000000000002,4.194000000000001,nnnn,0.97
J134438.73-031020.1,206.1613946,-3.1722551,Im,17.609,0.172,16.989,0.391,12.364,,8.754,,,,,,,,0000,0,nnnn,63.0,1501.0,825.0,1650.0,BCUU,,2M,0.620000000000001,4.625,nnnn,1.0
J134444.20-030920.0,206.1842077,-3.1555635,Im,17.943,0.214,17.275,0.461,12.622,,9.01,,,,,,,,0000,0,nnnn,1841.0,1858.0,3472.0,2098.0,BCUU,,2M,0.6680000000000028,4.652999999999999,nnnn,1.0
J134444.60-030929.3,206.1858473,-3.1581604,Im,17.741,0.18,16.912,0.328,12.751,,9.141,,,,,,,,0000,0,nnnn,-944.0,1554.0,967.0,1728.0,BBUU,,2M,0.8290000000000006,4.161,nnnn,1.0
J134445.81-030814.4,206.1908996,-3.1373522,Im,17.476,0.163,16.884,0.335,12.412,,8.695,,,,,,,,0000,0,nnnn,-2433.0,1246.0,2180.0,1366.0,BBUU,,2M,0.5919999999999987,4.4719999999999995,nnnn,1.0
J134429.98-030916.0,206.1249567,-3.1544642,Im,17.698,0.199,17.176,,12.496,,9.183,,,,,,,,0000,0,nnnn,-1195.0,1859.0,-2275.0,2073.0,BUUU,,2M,0.522000000000002,4.679999999999998,nnnn,1.0
J134430.11-030931.7,206.1254842,-3.1588246,Im,17.372,0.152,16.709,,12.603,,8.946,,,,,,,,0000,0,nnnn,465.0,1207.0,1791.0,1342.0,BUUU,,2M,0.6630000000000003,4.106,nnnn,1.0
J134426.74-030836.4,206.1114463,-3.1434514,Im,17.471,0.163,16.728,0.303,12.49,,9.173,,,,,,,,0000,0,nnnn,628.0,1316.0,94.0,1417.0,BBUU,,2M,0.7429999999999986,4.238000000000001,nnnn,1.0
J134436.27-030938.3,206.1511289,-3.160646,Im,17.408,0.141,16.806,0.311,12.354,,8.884,0.373,,,,,,,0000,0,nnnn,767.0,1140.0,91.0,1270.0,BBUC,,2M,0.6020000000000003,4.452000000000002,nnnn,1.0
J134431.61-030928.9,206.1317441,-3.1580473,Im,17.771,0.208,16.871,,12.826,,8.876,,,,,,,,0000,0,nnnn,-104.0,1910.0,934.0,2104.0,BUUU,,2M,0.9000000000000021,4.044999999999998,nnnn,1.0
J134440.01-030750.0,206.1667485,-3.1305791,Im,17.349,0.14,16.838,,12.779,,8.872,,,,,,,,0000,0,nnnn,-997.0,1202.0,828.0,1332.0,BUUU,,2M,0.5109999999999992,4.059000000000001,nnnn,1.0
J134440.72-030703.8,206.1696668,-3.1177293,Im,17.782,0.201,16.812,0.337,12.466,,8.572,,,,,,,,0000,0,nnnn,932.0,1590.0,1366.0,1742.0,BBUU,,2M,0.9699999999999989,4.346000000000002,nnnn,1.0
J134430.79-030823.0,206.1283062,-3.1397445,Im,17.158,0.122,16.568,0.27,12.419,,9.248,0.542,,,,,,,0000,0,nnnn,44.0,920.0,-1436.0,1010.0,BBUC,,2M,0.5899999999999999,4.149000000000001,nnnn,0.99
J134440.05-030655.9,206.1669039,-3.1155495,Im,17.438,0.148,16.443,0.232,12.188,,9.001,,,,,,,,0000,0,nnnn,-74.0,1177.0,-463.0,1291.0,BBUU,,2M,0.9949999999999974,4.255000000000001,nnnn,1.0
J134425.47-030727.9,206.1061616,-3.1244398,Im,17.475,0.159,16.909,0.357,12.587,,9.188,,,,,,,,0000,0,nnnn,336.0,1389.0,-666.0,1555.0,BCUU,,2M,0.5660000000000025,4.321999999999999,nnnn,0.99
