AllWISE,RAJ2000,DEJ2000,Im,W1mag,e_W1mag,W2mag,e_W2mag,W3mag,e_W3mag,W4mag,e_W4mag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,ccf,ex,var,pmRA,e_pmRA,pmDE,e_pmDE,qph,d2M,2M,W1W2,W2W3
J030051.92+003219.5,45.2163554,0.5387714,Im,17.703,0.184,16.94,0.363,12.655,,8.571,,,,,,,,0000,0,nnnn,-1652.0,1537.0,933.0,1611.0,BCUU,,2M,0.7629999999999981,4.285000000000002
J030048.55+003217.0,45.2023222,0.5380666,Im,17.507,0.152,16.646,,12.486,,9.04,,,,,,,,0000,0,nnnn,-875.0,1304.0,105.0,1354.0,BUUU,,2M,0.8610000000000007,4.16
J030052.66+003306.6,45.2194521,0.5518388,Im,17.475,0.149,16.675,0.268,12.605,,8.717,,,,,,,,0000,0,nnnn,1305.0,1188.0,216.0,1238.0,BBUU,,2M,0.8000000000000007,4.07
J030041.09+003116.3,45.1712306,0.5211983,Im,17.923,0.214,17.076,,12.58,,8.841,,,,,,,,0000,0,nnnn,1437.0,1996.0,-3038.0,2057.0,BUUU,,2M,0.8469999999999978,4.496
J030029.76+003122.8,45.1240072,0.5230014,Im,17.803,0.192,17.2,,12.415,,9.245,,,,,,,,0000,0,nnnn,-262.0,1728.0,-1548.0,1822.0,BUUU,,2M,0.6030000000000015,4.785
J030027.79+003105.3,45.1158239,0.5181654,Im,17.537,0.151,16.746,0.308,12.612,,9.03,,,,,,,,0000,0,nnnn,186.0,1252.0,-489.0,1333.0,BBUU,,2M,0.7910000000000004,4.133999999999999
J030028.48+003124.4,45.1186721,0.5234604,Im,17.922,0.214,17.328,,12.79,,9.153,,,,,,,,0000,0,nnnn,-1515.0,1974.0,22.0,2055.0,BUUU,,2M,0.5940000000000012,4.538
J030026.88+003132.0,45.1120168,0.5255764,Im,17.859,0.203,16.703,,12.188,,9.033,,,,,,,,0000,0,nnnn,1565.0,2018.0,811.0,2119.0,BUUU,,2M,1.1560000000000024,4.514999999999999
J030029.95+003159.5,45.1248221,0.5332096,Im,17.98,0.214,17.089,,12.75,,9.209,,,,,,,,0000,0,nnnn,-308.0,2140.0,616.0,2251.0,BUUU,,2M,0.8910000000000018,4.338999999999999
J030031.42+003213.2,45.1309522,0.5370018,Im,17.274,0.124,16.604,0.26,12.398,,9.033,,,,,,,,0000,0,nnnn,-563.0,938.0,714.0,977.0,BBUU,,2M,0.6700000000000017,4.206
J030030.36+003221.1,45.126502,0.5391949,Im,17.519,0.15,16.924,0.335,12.558,,9.166,,,,,,,,0000,0,nnnn,-1233.0,1190.0,1142.0,1228.0,BBUU,,2M,0.5949999999999989,4.366
J030033.14+003256.4,45.1380882,0.5490274,Im,17.504,0.148,16.791,,12.459,,8.392,,,,,,,,0000,0,nnnn,-118.0,1230.0,-538.0,1276.0,BUUU,,2M,0.713000000000001,4.332000000000001
J030043.41+003147.5,45.1808846,0.5298766,Im,17.463,0.147,16.772,,12.675,,9.197,,,,,,,,0000,0,nnnn,813.0,1240.0,-1078.0,1308.0,BUUU,,2M,0.6910000000000025,4.096999999999998
J030043.56+003201.7,45.1815038,0.5338297,Im,17.641,0.171,16.8,,12.57,,8.987,,,,,,,,0000,0,nnnn,-201.0,1651.0,483.0,1734.0,BUUU,,2M,0.8409999999999975,4.23
J030038.31+003236.0,45.1596278,0.5433484,Im,17.536,0.156,16.676,,12.619,,8.998,,,,,,,,0000,0,nnnn,-1188.0,1263.0,516.0,1313.0,BUUU,,2M,0.860000000000003,4.056999999999999
J030040.57+003242.4,45.1690814,0.5451198,Im,17.193,0.117,16.578,0.245,12.566,,8.601,,,,,,,,0000,0,nnnn,-12.0,958.0,578.0,990.0,BBUU,,2M,0.615000000000002,4.011999999999999
J030038.95+003242.9,45.1623315,0.5452547,Im,17.204,0.118,16.648,,12.635,0.524,8.894,,,,,,,,0000,0,nnnn,-652.0,930.0,-633.0,974.0,BUCU,,2M,0.5560000000000009,4.013
J030047.21+003317.6,45.1967303,0.5548935,Im,17.845,0.202,16.701,,12.413,,9.006,,,,,,,,0000,0,nnnn,875.0,1901.0,-1134.0,1973.0,BUUU,,2M,1.1439999999999984,4.288
J030044.43+003325.2,45.1851604,0.5570071,Im,17.344,0.13,16.842,,12.654,,9.043,,,,,,,,0000,0,nnnn,719.0,1032.0,279.0,1086.0,BUUU,,2M,0.5020000000000024,4.187999999999999
J030046.52+003337.8,45.1938359,0.560521,Im,16.93,0.09,16.375,0.209,12.135,,9.029,,,,,,,,0000,0,nnnn,451.0,686.0,127.0,714.0,ABUU,,2M,0.5549999999999997,4.24
J030046.37+003347.4,45.1932106,0.5631795,Im,17.881,0.199,16.569,0.235,12.464,,9.023,,,,,,,,0000,0,nnnn,-582.0,1525.0,1982.0,1618.0,BBUU,,2M,1.3120000000000012,4.104999999999999
J030037.00+003316.1,45.1541764,0.5544963,Im,17.488,0.145,16.891,0.342,12.276,,9.203,,,,,,,,0000,0,nnnn,-1694.0,1159.0,-1632.0,1225.0,BBUU,,2M,0.5970000000000013,4.614999999999998
J030039.17+003308.6,45.1632419,0.5524083,Im,17.854,0.198,17.062,0.392,12.702,,8.614,,,,,,,,0000,0,nnnn,-3522.0,1728.0,-474.0,1820.0,BCUU,,2M,0.791999999999998,4.360000000000001
J030041.56+003332.1,45.1732005,0.5589228,Im,17.391,0.133,16.808,0.307,12.777,,9.17,,,,,,,,0000,0,nnnn,606.0,1015.0,-24.0,1064.0,BBUU,,2M,0.5829999999999984,4.031000000000001
J030033.12+003343.8,45.1380351,0.5621797,Im,17.834,0.196,17.329,0.468,12.683,,9.092,,,,,,,,0000,0,nnnn,284.0,1926.0,169.0,2020.0,BCUU,,2M,0.504999999999999,4.646000000000001
J030042.66+003438.7,45.1777574,0.5774241,Im,17.854,0.197,17.218,,12.623,,9.193,,,,,,,,0000,0,nnnn,3670.0,1762.0,-3267.0,1793.0,BUUU,,2M,0.6359999999999992,4.595000000000001
J030040.34+003441.6,45.1681246,0.5782291,Im,17.603,0.161,16.7,0.299,12.514,0.419,9.054,,,,,,,,0000,0,nnnn,-3850.0,1134.0,-1266.0,1217.0,BBCU,,2M,0.9030000000000022,4.186
J030037.61+003436.2,45.156737,0.576734,Im,17.913,0.209,17.036,0.378,12.708,0.504,8.919,,,,,,,,0000,0,nnnn,826.0,1628.0,-36.0,1691.0,BCCU,,2M,0.8769999999999989,4.328000000000001
J030042.39+003502.8,45.1766478,0.5841224,Im,17.153,0.109,16.459,0.226,11.951,,8.856,,,,,,,,0000,0,nnnn,-852.0,841.0,64.0,861.0,ABUU,,2M,0.6939999999999991,4.507999999999999
J030104.44+003147.4,45.2685173,0.5298446,Im,17.749,0.197,17.049,,12.16,,9.059,,,,,,,,0000,0,nnnn,-924.0,1625.0,744.0,1721.0,BUUU,,2M,0.6999999999999993,4.888999999999999
J030101.41+003146.5,45.2559078,0.5295903,Im,17.652,0.181,17.11,,12.507,,8.87,,,,,,,,0000,0,nnnn,1263.0,1468.0,891.0,1557.0,BUUU,,2M,0.5420000000000016,4.603
J030107.29+003231.4,45.2803984,0.5420664,Im,17.548,0.16,16.946,,12.605,,9.196,,,,,,,,0000,0,nnnn,847.0,1454.0,118.0,1547.0,BUUU,,2M,0.6019999999999968,4.341000000000001
J030059.30+003226.2,45.2470924,0.5406378,Im,17.33,0.131,16.584,0.27,12.076,,9.07,,,,,,,,0000,0,nnnn,853.0,1084.0,390.0,1142.0,BBUU,,2M,0.7459999999999987,4.507999999999999
J030101.13+003251.9,45.2547178,0.5477755,Im,17.522,0.16,16.881,,12.354,,8.812,,,,,,,,0000,0,nnnn,168.0,1365.0,-468.0,1424.0,BUUU,,2M,0.6409999999999982,4.527000000000001
J030106.50+003258.6,45.2770929,0.5496328,Im,17.899,0.215,16.777,,12.535,,8.975,,,,,,,,0000,0,nnnn,1254.0,2124.0,195.0,2235.0,BUUU,,2M,1.122,4.242000000000001
J030111.39+003349.5,45.2974954,0.5637534,Im,17.812,0.214,17.038,0.393,12.527,,8.712,,,,,,,,0000,0,nnnn,303.0,1807.0,-680.0,1909.0,BCUU,,2M,0.7740000000000009,4.511000000000001
J030106.51+003335.5,45.277162,0.559862,Im,17.715,0.191,17.012,,12.793,,9.172,,,,,,,,0000,0,nnnn,-544.0,1575.0,-2885.0,1641.0,BUUU,,2M,0.7029999999999994,4.219000000000001
J030058.82+003330.6,45.2450986,0.5585125,Im,17.72,0.186,17.021,0.389,12.721,0.528,8.759,,,,,,,,0000,0,nnnn,-164.0,1482.0,24.0,1565.0,BCCU,,2M,0.6989999999999981,4.300000000000001
J030100.36+003357.2,45.2515053,0.5659045,Im,16.537,0.071,16.031,0.162,11.856,0.257,9.2,,,,,,,,0000,0,1nnn,-7.0,469.0,82.0,497.0,ABBU,,2M,0.5060000000000002,4.174999999999999
J030102.63+003404.2,45.2609842,0.5678446,Im,17.735,0.192,16.848,0.341,11.997,,8.62,,,,,,,,0000,0,nnnn,8652.0,1310.0,563.0,1421.0,BBUU,,2M,0.8870000000000005,4.850999999999999
J030106.14+003441.7,45.2756083,0.5782679,Im,17.726,0.192,16.981,0.385,12.267,,8.76,,,,,,,,0000,0,nnnn,-657.0,1637.0,82.0,1745.0,BCUU,,2M,0.7449999999999974,4.714000000000002
J030114.53+003354.9,45.3105522,0.5652697,Im,17.63,0.176,16.79,0.338,12.12,,8.775,,,,,,,,0000,0,nnnn,212.0,1433.0,-62.0,1526.0,BBUU,,2M,0.8399999999999999,4.67
J030112.37+003402.0,45.3015594,0.567245,Im,17.533,0.166,16.962,,12.139,,9.041,,,,,,,,0000,0,nnnn,180.0,1334.0,-128.0,1397.0,BUUU,,2M,0.5710000000000015,4.823
J030116.16+003435.0,45.3173503,0.5764052,Im,17.068,0.114,16.345,0.204,12.071,,8.627,,,,,,,,0000,0,nnnn,286.0,791.0,-835.0,840.0,BBUU,,2M,0.7230000000000025,4.273999999999999
J030117.59+003455.6,45.3233253,0.5821202,Im,17.576,0.165,16.789,0.308,12.698,,9.136,,,,,,,,0000,0,nnnn,-186.0,1378.0,164.0,1456.0,BBUU,,2M,0.786999999999999,4.091000000000001
J030115.06+003432.4,45.3127677,0.575683,Im,17.709,0.189,16.855,,11.959,,8.981,,,,,,,,0000,0,nnnn,-348.0,1538.0,84.0,1618.0,BUUU,,2M,0.8539999999999992,4.896000000000001
J030117.21+003505.2,45.3217396,0.5848032,Im,17.045,0.106,16.391,0.208,12.064,,9.019,,,,,,,,0000,0,nnnn,-479.0,784.0,-1145.0,812.0,ABUU,,2M,0.6540000000000035,4.326999999999998
J030112.01+003419.7,45.3000489,0.5721498,Im,17.65,0.18,16.669,0.298,12.532,,8.644,,,,,,,,0000,0,nnnn,-1471.0,1539.0,1164.0,1607.0,BBUU,,2M,0.980999999999998,4.1370000000000005
J030113.92+003455.5,45.308004,0.5820909,Im,17.888,0.212,17.014,0.405,12.704,,9.021,,,,,,,,0000,0,nnnn,-1226.0,1709.0,-795.0,1814.0,BCUU,,2M,0.8740000000000023,4.309999999999999
J030120.54+003509.6,45.3356154,0.5860066,Im,17.721,0.188,17.092,,12.648,,9.172,,,,,,,,0000,0,nnnn,811.0,1727.0,-788.0,1810.0,BUUU,,2M,0.6290000000000013,4.443999999999999
J030118.34+003531.0,45.3264486,0.5919588,Im,17.223,0.12,16.656,0.289,12.606,,9.066,,,,,,,,0000,0,nnnn,1921.0,878.0,147.0,919.0,BBUU,,2M,0.5670000000000002,4.049999999999999
J030120.75+003532.1,45.3364958,0.592262,Im,17.77,0.185,17.172,,12.478,,9.01,,,,,,,,0000,0,nnnn,895.0,1691.0,490.0,1804.0,BUUU,,2M,0.597999999999999,4.694000000000001
J030116.30+003611.8,45.317929,0.6032949,Im,17.517,0.16,16.925,,12.691,,8.759,,,,,,,,0000,0,nnnn,126.0,1330.0,214.0,1387.0,BUUU,,2M,0.5919999999999987,4.234
J030107.25+003503.1,45.280237,0.5842146,Im,17.364,0.142,16.683,,12.648,0.528,8.898,,,,,,,,0000,0,nnnn,-167.0,1165.0,-951.0,1248.0,BUCU,,2M,0.6810000000000009,4.035
J030107.11+003539.1,45.2796392,0.5942116,Im,17.677,0.187,17.045,,11.992,,8.955,,,,,,,,0000,0,nnnn,577.0,1500.0,-51.0,1607.0,BUUU,,2M,0.6319999999999979,5.053000000000001
J030115.05+003609.3,45.3127193,0.6026077,Im,17.556,0.159,16.731,0.297,11.982,,8.9,,,,,,,,0000,0,nnnn,191.0,1253.0,918.0,1296.0,BBUU,,2M,0.8249999999999993,4.749000000000002
J030114.31+003647.2,45.3096658,0.6131292,Im,17.728,0.189,16.643,,12.567,,9.016,,,,,,,,0000,0,nnnn,476.0,1714.0,536.0,1816.0,BUUU,,2M,1.0850000000000009,4.0760000000000005
J030113.07+003652.9,45.3044924,0.6146988,Im,17.44,0.144,16.491,0.242,12.319,,8.993,,,,,,,,0000,0,nnnn,303.0,1195.0,-858.0,1247.0,BBUU,,2M,0.9490000000000016,4.171999999999999
J030114.16+003754.5,45.3090287,0.6318139,Im,17.649,0.174,16.754,,12.037,,9.009,,,,,,,,0000,0,nnnn,-528.0,1440.0,485.0,1493.0,BUUU,,2M,0.8949999999999996,4.7170000000000005
J030053.75+003400.3,45.2239726,0.5667615,Im,17.6,0.163,17.043,0.393,12.359,,8.585,,,,,,,,0000,0,nnnn,-1266.0,1248.0,2150.0,1305.0,BCUU,,2M,0.5570000000000022,4.683999999999999
J030050.53+003446.9,45.2105531,0.5797138,Im,17.911,0.209,17.101,,12.797,,9.114,,,,,,,,0000,0,nnnn,-461.0,2239.0,-1327.0,2314.0,BUUU,,2M,0.8100000000000023,4.303999999999999
J030053.70+003534.6,45.2237896,0.5929458,Im,17.104,0.107,16.136,0.173,11.924,,8.801,,,,,,,,0000,0,nnnn,1067.0,754.0,1117.0,788.0,ABUU,,2M,0.968,4.212
J030057.67+003538.4,45.2403231,0.5940136,Im,17.222,0.121,16.653,,12.592,,8.665,,,,,,,,0000,0,nnnn,401.0,1022.0,-594.0,1048.0,BUUU,,2M,0.5690000000000026,4.060999999999998
J030056.96+003600.7,45.2373619,0.6002074,Im,17.671,0.189,16.767,,12.317,,9.065,,,,,,,,0000,0,nnnn,-410.0,1589.0,-520.0,1640.0,BUUU,,2M,0.904,4.449999999999999
J030053.92+003548.1,45.2246864,0.5967198,Im,17.663,0.173,17.156,,12.515,,8.558,,,,,,,,0000,0,nnnn,97.0,1429.0,-3040.0,1465.0,BUUU,,2M,0.5070000000000014,4.640999999999998
J030045.14+003526.8,45.1881053,0.5907889,Im,17.722,0.182,16.997,0.368,12.691,0.519,8.464,,,,,,,,0000,0,nnnn,-58.0,1485.0,-1211.0,1541.0,BCCU,,2M,0.7250000000000014,4.305999999999999
J030046.61+003552.2,45.1942244,0.5978397,Im,17.682,0.171,16.922,0.347,12.361,,8.428,,,,,,,,0000,0,nnnn,-1631.0,1549.0,-1129.0,1572.0,BBUU,,2M,0.759999999999998,4.561
J030057.35+003657.4,45.2389801,0.6159712,Im,17.537,0.16,17.01,,12.544,,8.949,,,,,,,,0000,0,nnnn,1048.0,1366.0,809.0,1447.0,BUUU,,2M,0.5269999999999975,4.466000000000001
J030050.21+003718.0,45.2092192,0.6216918,Im,17.808,0.207,16.872,0.353,12.696,,9.084,,,,,,,,0000,0,nnnn,-43.0,1728.0,244.0,1857.0,BBUU,,2M,0.936,4.176
J030104.26+003606.4,45.2677515,0.601797,Im,17.612,0.17,16.939,0.361,12.189,,9.156,,,,,,,,0000,0,nnnn,-7.0,1327.0,-55.0,1401.0,BCUU,,2M,0.6729999999999983,4.75
J030104.79+003614.3,45.2699592,0.6039781,Im,17.654,0.171,16.692,0.277,12.382,,9.112,,,,,,,,0000,0,nnnn,173.0,1360.0,376.0,1441.0,BBUU,,2M,0.9619999999999996,4.3100000000000005
J030103.32+003656.6,45.2638452,0.6157493,Im,17.573,0.164,16.813,,12.628,,8.887,,,,,,,,0000,0,nnnn,449.0,1355.0,628.0,1398.0,BUUU,,2M,0.7600000000000016,4.184999999999999
J030108.29+003659.5,45.2845519,0.6165355,Im,17.531,0.164,16.848,0.348,12.348,,8.963,,,,,,,,0000,0,nnnn,-90.0,1291.0,1100.0,1386.0,BBUU,,2M,0.6829999999999998,4.499999999999998
J030112.61+003813.9,45.3025717,0.6371972,Im,17.881,0.206,16.933,,12.649,,8.673,,,,,,,,0000,0,nnnn,-1465.0,1832.0,1032.0,1920.0,BUUU,,2M,0.9480000000000004,4.284000000000001
J030109.33+003814.5,45.2889017,0.6373717,Im,17.775,0.205,16.984,,12.44,,8.681,,,,,,,,0000,0,nnnn,-243.0,1702.0,-675.0,1777.0,BUUU,,2M,0.7909999999999968,4.544000000000002
J030106.97+003834.9,45.279045,0.6430492,Im,17.103,0.116,16.284,0.213,11.868,,9.01,,,,,,,,0000,0,nnnn,741.0,842.0,-960.0,891.0,BBUU,,2M,0.8190000000000026,4.415999999999999
J030058.69+003741.5,45.2445564,0.6282127,Im,17.232,0.122,16.364,0.206,11.94,,9.002,,,,,,,,0000,0,nnnn,793.0,926.0,108.0,981.0,BBUU,,2M,0.8679999999999986,4.424000000000001
J030058.20+003755.2,45.2425013,0.6320267,Im,17.799,0.209,17.153,0.407,12.485,,8.885,,,,,,,,0000,0,nnnn,-81.0,1903.0,-1183.0,1973.0,BCUU,,2M,0.6460000000000008,4.667999999999999
J030101.34+003840.5,45.25559,0.6446109,Im,17.852,0.205,16.707,,12.554,,9.122,,,,,,,,0000,0,nnnn,-205.0,1662.0,-1447.0,1752.0,BUUU,,2M,1.1449999999999996,4.1530000000000005
J030020.01+003211.8,45.0834041,0.536638,Im,17.694,0.179,16.959,0.342,12.711,,8.996,,,,,,,,0000,0,nnnn,-44.0,1472.0,2479.0,1545.0,BBUU,,2M,0.7349999999999994,4.247999999999999
J030011.84+003325.9,45.0493745,0.5572053,Im,17.216,0.116,16.473,0.219,12.277,,9.18,,,,,,,,0000,0,nnnn,-1207.0,878.0,1736.0,920.0,BBUU,,2M,0.7430000000000021,4.196
J030015.86+003348.4,45.0660968,0.5634643,Im,17.638,0.166,17.01,,12.324,,9.173,,,,,,,,0000,0,nnnn,-711.0,1603.0,298.0,1719.0,BUUU,,2M,0.6280000000000001,4.686000000000002
J030017.26+003405.6,45.0719486,0.5682256,Im,17.678,0.174,17.076,0.382,12.79,,9.119,,,,,,,,0000,0,nnnn,226.0,1506.0,592.0,1577.0,BCUU,,2M,0.6020000000000003,4.286000000000001
J030030.94+003413.9,45.128947,0.5705338,Im,17.569,0.156,16.905,,12.571,0.47,9.253,,,,,,,,0000,0,nnnn,19.0,1337.0,578.0,1365.0,BUCU,,2M,0.6639999999999979,4.334000000000001
J030034.47+003449.1,45.1436468,0.5803199,Im,17.814,0.203,17.088,0.386,12.188,,8.865,,,,,,,,0000,0,nnnn,-1678.0,1816.0,92.0,1913.0,BCUU,,2M,0.7259999999999991,4.9
J030027.87+003423.7,45.1161588,0.5732754,Im,17.243,0.121,16.567,0.242,12.355,,9.011,0.445,,,,,,,0000,0,nnnn,753.0,904.0,-458.0,924.0,BBUC,,2M,0.6759999999999984,4.212
J030029.76+003443.3,45.1240127,0.5787,Im,17.856,0.2,16.991,,12.696,,8.991,,,,,,,,0000,0,nnnn,-1721.0,1759.0,5032.0,1909.0,BUUU,,2M,0.865000000000002,4.295
J030031.23+003500.5,45.1301388,0.583486,Im,17.677,0.169,16.945,0.343,12.648,,8.895,,,,,,,,0000,0,nnnn,-723.0,1377.0,268.0,1451.0,BBUU,,2M,0.7319999999999993,4.297000000000001
J030034.57+003536.2,45.1440634,0.5934025,Im,17.716,0.181,16.66,,12.503,,8.645,,,,,,,,0000,0,nnnn,-287.0,1512.0,3134.0,1612.0,BUUU,,2M,1.056000000000001,4.157
J030035.47+003603.8,45.1478192,0.6010719,Im,17.696,0.173,17.059,,12.737,,8.978,,,,,,,,0000,0,nnnn,-627.0,1528.0,1618.0,1580.0,BUUU,,2M,0.6370000000000005,4.322000000000001
J030027.87+003534.1,45.1161643,0.5928235,Im,17.44,0.147,16.908,0.332,12.078,,9.027,,,,,,,,0000,0,nnnn,-867.0,1135.0,-3564.0,1201.0,BBUU,,2M,0.532,4.830000000000002
J030026.59+003644.1,45.1108131,0.6122548,Im,17.505,0.148,16.845,0.313,12.19,,9.027,,,,,,,,0000,0,nnnn,-338.0,1164.0,-1164.0,1212.0,BBUU,,2M,0.6600000000000001,4.654999999999999
J030031.45+003626.7,45.1310503,0.6074192,Im,17.896,0.215,17.393,,12.179,,8.782,,,,,,,,0000,0,nnnn,-1774.0,1971.0,2670.0,2096.0,BUUU,,2M,0.5030000000000001,5.214
J030036.10+003650.9,45.1504564,0.6141661,Im,17.125,0.109,16.543,0.24,12.194,,8.72,,,,,,,,0000,0,nnnn,164.0,834.0,697.0,873.0,ABUU,,2M,0.5820000000000007,4.348999999999998
J030036.15+003700.6,45.1506624,0.6168498,Im,17.448,0.144,16.943,0.333,12.28,,8.999,,,,,,,,0000,0,nnnn,-1176.0,1116.0,-392.0,1183.0,BBUU,,2M,0.504999999999999,4.663000000000002
J030010.25+003352.5,45.0427282,0.5645998,Im,17.335,0.132,16.375,0.199,12.358,,8.914,,,,,,,,0000,0,nnnn,-396.0,966.0,-757.0,1020.0,BBUU,,2M,0.9600000000000009,4.017
J030012.28+003403.1,45.051191,0.5675351,Im,17.833,0.201,17.114,0.391,12.12,,8.731,,,,,,,,0000,0,nnnn,603.0,1598.0,-3033.0,1720.0,BCUU,,2M,0.7189999999999976,4.9940000000000015
J030010.39+003527.6,45.0433276,0.5910065,Im,17.195,0.119,16.479,0.23,12.275,,8.452,,,,,,,,0000,0,nnnn,1603.0,849.0,-724.0,898.0,BBUU,,2M,0.7160000000000011,4.203999999999999
J030014.54+003516.6,45.0606126,0.5879667,Im,16.871,0.089,16.11,0.171,12.061,,9.248,,,,,,,,0000,0,nnnn,-6106.0,570.0,2512.0,645.0,ABUU,,2M,0.7609999999999992,4.049
J030011.86+003544.1,45.0494363,0.5956108,Im,17.928,0.204,16.873,,12.481,,8.711,,,,,,,,0000,0,nnnn,441.0,1657.0,-8.0,1767.0,BUUU,,2M,1.0549999999999995,4.392000000000001
J030017.59+003624.7,45.0733213,0.6068871,Im,17.482,0.144,16.529,0.229,12.492,,8.954,,,,,,,,0000,0,nnnn,352.0,1112.0,1476.0,1189.0,BBUU,,2M,0.9529999999999994,4.036999999999999
J030003.83+003518.9,45.0159701,0.588593,Im,17.607,0.158,17.06,0.361,12.459,,9.043,,,,,,,,0000,0,nnnn,178.0,1309.0,-1227.0,1378.0,BCUU,,2M,0.5470000000000006,4.600999999999999
J030003.56+003530.1,45.0148488,0.5917166,Im,17.916,0.211,16.804,,12.096,,8.551,,,,,,,,0000,0,nnnn,1252.0,1829.0,-1206.0,1938.0,BUUU,,2M,1.112000000000002,4.707999999999998
J030009.24+003631.0,45.0385376,0.6086232,Im,17.275,0.119,16.651,0.267,12.214,,8.765,,,,,,,,0000,0,nnnn,65.0,902.0,-1737.0,967.0,BBUU,,2M,0.6239999999999988,4.436999999999999
J030010.06+003629.4,45.041945,0.6081833,Im,17.843,0.192,17.169,,12.61,,8.931,,,,,,,,0000,0,nnnn,-691.0,2038.0,-504.0,2142.0,BUUU,,2M,0.6739999999999995,4.559000000000001
J030007.95+003708.9,45.0331568,0.6191493,Im,17.391,0.131,16.582,0.249,12.536,,9.092,,,,,,,,0000,0,nnnn,134.0,992.0,-1234.0,1062.0,BBUU,,2M,0.8089999999999975,4.046000000000001
J030009.88+003724.2,45.0411789,0.6233937,Im,17.771,0.179,16.791,,12.517,,9.199,,,,,,,,0000,0,nnnn,-248.0,1650.0,-10.0,1766.0,BUUU,,2M,0.9800000000000004,4.274000000000001
J030020.98+003641.5,45.0874255,0.6115323,Im,17.482,0.147,16.767,0.308,12.682,,9.085,,,,,,,,0000,0,nnnn,-882.0,1128.0,-19.0,1212.0,BBUU,,2M,0.7149999999999999,4.084999999999999
J030023.71+003627.9,45.098814,0.6077584,Im,17.624,0.165,16.71,,12.53,,8.388,,,,,,,,0000,0,nnnn,-765.0,1321.0,586.0,1366.0,BUUU,,2M,0.913999999999998,4.1800000000000015
J030022.86+003714.9,45.0952708,0.6208203,Im,17.695,0.176,17.12,0.393,12.648,,8.443,,,,,,,,0000,0,nnnn,-347.0,1525.0,-531.0,1635.0,BCUU,,2M,0.5749999999999993,4.472000000000001
J030018.15+003653.4,45.0756427,0.6148373,Im,17.913,0.208,17.1,0.385,12.642,,8.976,,,,,,,,0000,0,nnnn,1928.0,1662.0,672.0,1772.0,BCUU,,2M,0.8129999999999988,4.458000000000002
J030022.04+003731.2,45.0918676,0.625358,Im,17.664,0.174,17.022,0.359,12.318,,9.013,,,,,,,,0000,0,nnnn,-818.0,1447.0,1355.0,1514.0,BCUU,,2M,0.642000000000003,4.703999999999999
J030028.30+003755.0,45.1179295,0.6319636,Im,17.866,0.205,16.85,,12.603,,9.161,,,,,,,,0000,0,nnnn,-142.0,1798.0,-590.0,1906.0,BUUU,,2M,1.0159999999999982,4.247000000000002
J030024.71+003748.5,45.102991,0.6301396,Im,17.256,0.118,16.587,0.251,11.911,,9.056,,,,,,,,0000,0,nnnn,297.0,935.0,529.0,986.0,BBUU,,2M,0.6690000000000005,4.676
J030027.57+003818.5,45.114886,0.6384952,Im,17.985,0.218,17.385,,11.833,,8.956,,,,,,,,0000,0,nnnn,1130.0,1735.0,-2764.0,1892.0,BUUU,,2M,0.5999999999999979,5.552000000000001
J030017.22+003842.2,45.0717604,0.6450682,Im,17.827,0.195,16.788,0.295,12.514,,9.136,,,,,,,,0000,0,nnnn,2459.0,1593.0,729.0,1693.0,BBUU,,2M,1.0390000000000017,4.274000000000001
J030023.66+003848.0,45.0985909,0.6466822,Im,17.768,0.191,16.761,0.321,12.681,,8.964,,,,,,,,0000,0,nnnn,1369.0,1432.0,1679.0,1564.0,BBUU,,2M,1.0070000000000014,4.08
J030024.27+003914.8,45.1011606,0.6541374,Im,17.71,0.169,17.022,,12.484,,8.951,,,,,,,,0000,0,nnnn,566.0,1434.0,-565.0,1502.0,BUUU,,2M,0.6880000000000024,4.537999999999999
